Text,Label,Cleaned_Text
আপনার ভিডিও সব দেখিঅনেক ভালো লাগে,1.0,আপনার ভিডিও সব দেখিঅনেক ভালো লাগে
এগুলোকে ধরার পর প্রমাণসহ সাথে সাথে ক্রোসফায়ার দিতে হয়,2.0,এগুলোকে ধরার পর প্রমাণসহ সাথে সাথে ক্রোসফায়ার দিতে হয়
মেয়ে কোথায় যায় খোঁজ রাখেননাএজন্যই এই অবস্থা,0.0,মেয়ে কোথায় যায় খোঁজ রাখেননাএজন্যই এই অবস্থা
এই ঘটনা অন্য বাবা মায়েদের জন্য শতর্কবার্তা,1.0,এই ঘটনা অন্য বাবা মায়েদের জন্য শতর্কবার্তা
ধর্ষণের বিচার ফাঁসি সেটা শুধু আইন আইনি থাকবে বাস্তবে দেখা যাবে না,0.0,ধর্ষণের বিচার ফাঁসি সেটা শুধু আইন আইনি থাকবে বাস্তবে দেখা যাবে না
নুসরাতের বিচারের মতো আরেকটি গুরুত্বপূর্ণ রায় চাই আদালতের,2.0,নুসরাতের বিচারের মতো আরেকটি গুরুত্বপূর্ণ রায় চাই আদালতের
এইসব কুলাঙ্গার পুরুষদের ইসলামি আইন অনুসারে বিচার হওয়া উচিত,2.0,এইসব কুলাঙ্গার পুরুষদের ইসলামি আইন অনুসারে বিচার হওয়া উচিত
টাকা যার আইন তার এটাই বর্তমান যুগের কঠিন বাস্তবতা ,0.0,টাকা যার আইন তার এটাই বর্তমান যুগের কঠিন বাস্তবতা
আমিও একজন বাবা মা বাবা আরও দ্বায়িত্ব বান হতে হবে,1.0,আমিও একজন বাবা মা বাবা আরও দ্বায়িত্ব বান হতে হবে
অপরাধিকে শাস্তি দেওয়া উচিত এতে করে সকলে সচেতন হবে  ,2.0,অপরাধিকে শাস্তি দেওয়া উচিত এতে করে সকলে সচেতন হবে
